game_year,team,team_tm_major,team_tm_minor,KBO_ID,TM_ID,NAME,POS,BackNum,engName,Birthday,Height,Weight,pitcherthrows,batterside
2025,키움,KIW_HER,MIN_HER,54397,54397,김지성,C,65,"Kim, Ji Sung",20040527,174,91,Right,Right
2025,키움,KIW_HER,MIN_HER,64984,64984,김태진,IF,1,"Kim, Tae Jin",19951007,169,73,Right,Left
2025,키움,KIW_HER,MIN_HER,55322,670046,로젠버그,P,22,"Rosenberg, Kenny",19980709,186,90,Left,Left
2025,키움,KIW_HER,MIN_HER,54304,54304,박범준,P,45,"Park, Bum Jun",20040528,183,75,Right,Left
2025,키움,KIW_HER,MIN_HER,53305,53305,박성빈,C,56,"Park, Sung Bin",20040421,177,94,Right,Right
2025,키움,KIW_HER,MIN_HER,52305,52305,박수종,OF,14,"Park, Soo Jong",19990225,178,82,Right,Right
2025,키움,KIW_HER,MIN_HER,66305,66305,박승주,P,42,"Park, Seung Joo",19940212,183,96,Right,Right
2025,키움,KIW_HER,MIN_HER,54350,54350,박승호,P,80,"Park, Seung Ho",20050324,185,92,Right,Right
2025,키움,KIW_HER,MIN_HER,53301,53301,박윤성,P,35,"Park, Yoon Sung",20040208,183,96,Right,Right
2025,키움,KIW_HER,MIN_HER,55394,55394,박정훈,P,94,"Park, Jeong Hun",20060323,192,103,Left,Left
2025,키움,KIW_HER,MIN_HER,69328,69328,박주성,P,0,"Park, Ju Seong",20001109,180,90,Right,Right
2025,키움,KIW_HER,MIN_HER,50357,50357,박주홍,OF,57,"Park, Ju Hong",20010416,187,87,Left,Left
2025,키움,KIW_HER,MIN_HER,69363,69363,박준형,C,75,"Park, Jun Hyeong",19990307,177,89,Right,Right
2025,키움,KIW_HER,MIN_HER,54303,54303,박채울,OF,79,"Park, Cha Eul",20041120,185,86,Right,Right
2025,키움,KIW_HER,MIN_HER,52392,52392,백진수,P,84,"Baek, Jin Soo",20030215,191,97,Right,Right
2025,키움,KIW_HER,MIN_HER,68305,68305,변상권,OF,9,"Byeon, Sang Kwon",19970404,180,80,Right,Left
2025,키움,KIW_HER,MIN_HER,53309,53309,서유신,IF,98,"Seo, Yu Sin",20000817,176,76,Right,Right
2025,키움,KIW_HER,MIN_HER,54363,54363,손현기,P,63,"Son, Hyeon Gi",20051022,188,88,Left,Left
2025,키움,KIW_HER,MIN_HER,55300,55300,손힘찬,P,100,"Son, Him Chan",20020717,191,88,Right,Right
2025,키움,KIW_HER,MIN_HER,65357,65357,송성문,IF,24,"Song, Sung Mun",19960829,183,88,Right,Left
2025,키움,KIW_HER,MIN_HER,54394,54394,송지후,IF,86,"Song, Ji Hoo",20050108,175,74,Right,Right
2025,키움,KIW_HER,MIN_HER,54306,54306,심휘윤,IF,91,"Sim, Hwi Yoon",20050528,183,84,Right,Right
2025,키움,KIW_HER,MIN_HER,51305,51305,양경식,IF,64,"Yang, Kyung Sik",20010203,171,66,Right,Left
2025,키움,KIW_HER,MIN_HER,67365,67365,양지율,P,55,"Yang, Ji Yul",19981216,185,103,Right,Right
2025,키움,KIW_HER,MIN_HER,55370,55370,양현종,IF,70,"Yang, Hyun Jong",20060815,177,84,Right,Right
2025,키움,KIW_HER,MIN_HER,55392,55392,어준서,IF,92,"Eo, Joon Seo",20061127,183,87,Right,Left
2025,키움,KIW_HER,MIN_HER,55393,55393,여동욱,IF,93,"Yeo, Dong Uk",20051110,180,90,Right,Right
2025,키움,KIW_HER,MIN_HER,55339,55339,염승원,IF,39,"Yeom, Seung Won",20060320,180,78,Right,Left
2025,키움,KIW_HER,MIN_HER,53300,53300,오상원,P,0,"Oh, Sang Won",20040721,184,82,Right,Right
2025,키움,KIW_HER,MIN_HER,67116,67116,오석주,P,31,"Oh, Seok Joo",19980414,180,74,Right,Right
2025,키움,KIW_HER,MIN_HER,78756,78756,오선진,IF,60,"Oh, Sun Jin",19890707,178,80,Right,Right
2025,키움,KIW_HER,MIN_HER,55383,55383,오혜성,P,83,"Oh, Hye Seong",20060227,181,85,Right,Right
2025,키움,KIW_HER,MIN_HER,54307,54307,원성준,OF,33,"Won, Sung Jun",20000331,181,80,Right,Left
2025,키움,KIW_HER,MIN_HER,76118,76118,원종현,P,46,"Won, Jong Hyan",19870731,182,88,Right,Right
2025,키움,KIW_HER,MIN_HER,52395,52395,윤석원,P,95,"Yoon, Seok Won",20030704,185,81,Left,Left
2025,키움,KIW_HER,MIN_HER,55396,55396,윤현,P,96,"Yoon, Hyun",20061020,187,90,Right,Right
2025,키움,KIW_HER,MIN_HER,50036,50036,이강준,P,11,"Lee, Kang Jun",20011214,180,80,Right,Right
2025,키움,KIW_HER,MIN_HER,69366,69366,이명기,IF,34,"Lee, Myoung Ki",20000103,186,105,Right,Right
2025,키움,KIW_HER,MIN_HER,53302,53302,이승원,IF,26,"Lee, Seung Won",20040702,185,75,Right,Right
2025,키움,KIW_HER,MIN_HER,74163,74163,이용규,OF,15,"Lee, Yong Kyu",19850826,170,74,Left,Left
2025,키움,KIW_HER,MIN_HER,65964,65964,이우석,P,102,"Lee, Woo Seok",19960416,185,80,Right,Right
2025,키움,KIW_HER,MIN_HER,54301,54301,이우현,P,40,"Lee, Woo Hyun",20051127,183,80,Right,Right
2025,키움,KIW_HER,MIN_HER,75566,75566,이원석,IF,17,"Lee, Won Seok",19861021,181,82,Right,Right
2025,키움,KIW_HER,MIN_HER,54305,54305,이재상,IF,5,"Lee, Jae Sang",20050417,183,85,Right,Right
2025,키움,KIW_HER,MIN_HER,50354,50354,이종민,P,48,"Lee, Jong Min",20010604,185,96,Left,Left
2025,키움,KIW_HER,MIN_HER,50167,50167,이주형,OF,2,"Lee, Ju Hyoung",20010402,181,80,Right,Left
2025,키움,KIW_HER,MIN_HER,51302,51302,이주형,IF,58,"Lee, Ju Hyeong",20020705,183,105,Left,Left
2025,키움,KIW_HER,MIN_HER,55301,55301,이준우,P,101,"Lee, Joon Woo",20010302,183,93,Right,Right
2025,키움,KIW_HER,MIN_HER,78135,78135,이형종,OF,36,"Lee, Hyung Jong",19890607,183,87,Right,Right
2025,키움,KIW_HER,MIN_HER,64346,64346,임병욱,OF,6,"Lim, Byeong Wuk",19950930,187,94,Right,Left
2025,키움,KIW_HER,MIN_HER,64340,64340,임지열,OF,29,"Im, Ji Yeol",19950822,180,94,Right,Right
2025,키움,KIW_HER,MIN_HER,55382,55382,임진묵,P,82,"Iim, Jin Muk",20060423,181,85,Right,Right
2025,키움,KIW_HER,MIN_HER,51359,51359,장재영,OF,61,"Jang, Jae Young",20020510,187,83,Right,Right
2025,키움,KIW_HER,MIN_HER,77927,77927,장필준,P,18,"Jang, Pill Joon",19880408,190,90,Right,Right
2025,키움,KIW_HER,MIN_HER,54362,54362,전준표,P,62,"Jhun, Jun Pyo",20050507,186,90,Right,Right
2025,키움,KIW_HER,MIN_HER,55397,55397,전태현,IF,97,"Jeon, Tae Hyun",20060302,180,82,Right,Left
2025,키움,KIW_HER,MIN_HER,55385,55385,정동준,P,85,"Jeong, Dong Jun",20020114,183,90,Right,Right
2025,키움,KIW_HER,MIN_HER,55377,55377,정세영,P,77,"Jeong, Se Yeong",20060923,177,82,Left,Left
2025,키움,KIW_HER,MIN_HER,55313,55313,정현우,P,13,"Jung, Hyun Woo",20060413,181,91,Left,Left
2025,키움,KIW_HER,MIN_HER,68848,68848,조성훈,P,43,"Cho, Sung Hun",19990322,188,85,Right,Right
2025,키움,KIW_HER,MIN_HER,69360,69360,조영건,P,20,"Cho, Young Gun",19990204,180,85,Right,Right
2025,키움,KIW_HER,MIN_HER,69332,69332,주성원,OF,25,"Ju, Seong Won",20000830,182,95,Right,Right
2025,키움,KIW_HER,MIN_HER,52330,52330,주승우,P,30,"Joo, Seung Woo",20000130,180,82,Right,Right
2025,키움,KIW_HER,MIN_HER,76267,76267,최주환,IF,53,"Choi, Joo Hwan",19880228,177,73,Right,Left
2025,키움,KIW_HER,MIN_HER,54444,665180,카디네스,OF,4,"Cardenas, Ruben",19971010,185,93,Right,Right
2025,키움,KIW_HER,MIN_HER,52366,624577,푸이그,OF,66,"Puig, Yasiel",19901207,188,108,Right,Right
2025,키움,KIW_HER,MIN_HER,64350,64350,하영민,P,50,"Ha, Yeong Min",19950507,183,74,Right,Right
2025,한화,HAN_EAG,MIN_HAN,52769,666247,권광민,IF,17,"Kwon, Kwang Min",19971212,189,102,Left,Left
2025,한화,HAN_EAG,MIN_HAN,55764,55764,권민규,P,64,"Gwon, Min Gyu",20060513,188,90,Left,Left
2025,한화,HAN_EAG,MIN_HAN,69702,69702,김건,IF,56,"Kim, Gun",20000223,183,79,Right,Right
2025,한화,HAN_EAG,MIN_HAN,51713,51713,김규연,P,60,"Kim, Kyu Yeon",20020823,183,91,Right,Right
2025,한화,HAN_EAG,MIN_HAN,51715,51715,김기중,P,15,"Kim, Ki Joong",20021116,186,96,Left,Left
2025,한화,HAN_EAG,MIN_HAN,54705,54705,김도빈,P,62,"Kim, Do Bin",20010105,190,95,Right,Right
2025,한화,HAN_EAG,MIN_HAN,65764,65764,김민우,P,53,"Kim, Min Woo",19950725,186,123,Right,Right
2025,한화,HAN_EAG,MIN_HAN,65769,65769,김범수,P,47,"Kim, Beom Su",19951003,181,92,Left,Left
2025,한화,HAN_EAG,MIN_HAN,50710,50710,김범준,P,49,"Kim, Beom Jun",20000930,175,79,Right,Right
2025,한화,HAN_EAG,MIN_HAN,53754,53754,김서현,P,44,"Kim, Seo Hyeon",20040531,188,86,Right,Right
2025,한화,HAN_EAG,MIN_HAN,50711,50711,김승일,P,14,"Kim, Seung Il",20010707,183,85,Right,Right
2025,한화,HAN_EAG,MIN_HAN,66715,66715,김인환,IF,37,"Kim, In Hwan",19940128,186,100,Right,Left
2025,한화,HAN_EAG,MIN_HAN,63765,63765,김종수,P,38,"Kim, Jong Soo",19940603,180,88,Right,Right
2025,한화,HAN_EAG,MIN_HAN,66704,66704,김태연,OF,25,"Kim, Tae Yean",19970610,178,96,Right,Right
2025,한화,HAN_EAG,MIN_HAN,69737,69737,노시환,IF,8,"Roh, Si Hwan",20001203,185,105,Right,Right
2025,한화,HAN_EAG,MIN_HAN,76715,547943,류현진,P,99,"Ryu, Hyun Jin",19870325,190,113,Left,Right
2025,한화,HAN_EAG,MIN_HAN,52701,52701,문동주,P,1,"Moon, Dong Joo",20031223,188,97,Right,Right
2025,한화,HAN_EAG,MIN_HAN,51705,51705,문승진,P,96,"Moon, Seung Jin",20020402,185,91,Right,Right
2025,한화,HAN_EAG,MIN_HAN,53764,53764,문현빈,IF,51,"Moon, Hyun Bin",20040420,174,82,Right,Left
2025,한화,HAN_EAG,MIN_HAN,55711,55711,박부성,P,111,"Park, Bu Seong",20000117,185,85,Right,Right
2025,한화,HAN_EAG,MIN_HAN,66707,66707,박상언,C,42,"Park, Sang Un",19970303,185,90,Right,Right
2025,한화,HAN_EAG,MIN_HAN,67703,67703,박상원,P,58,"Park, Sang Won",19940909,187,98,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55705,55705,박상현,P,105,"Park, Sang Hyun",20050106,184,83,Right,Right
2025,한화,HAN_EAG,MIN_HAN,68703,68703,박성웅,P,63,"Park, Seong Woong",19990820,178,109,Left,Left
2025,한화,HAN_EAG,MIN_HAN,51761,51761,배동현,P,61,"Bae, Dong Hyun",19980316,183,83,Right,Left
2025,한화,HAN_EAG,MIN_HAN,69974,69974,배민서,P,45,"Bae, Min Seo",19991118,184,90,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55798,55798,배승수,IF,98,"Bae, Seung Su",20060515,184,73,Right,Right
2025,한화,HAN_EAG,MIN_HAN,53711,53711,성지훈,P,57,"Sung, Ji Hoon",20000129,181,68,Left,Left
2025,한화,HAN_EAG,MIN_HAN,51767,51767,송호정,IF,54,"Song, Ho Jung",20020310,185,78,Right,Left
2025,한화,HAN_EAG,MIN_HAN,53717,53717,신우재,IF,69,"Shin, Woo Jae",19971116,183,97,Right,Right
2025,한화,HAN_EAG,MIN_HAN,64006,64006,심우준,IF,2,"Shim, Woo Jun",19950428,183,75,Right,Right
2025,한화,HAN_EAG,MIN_HAN,51704,51704,안진,C,39,"Ahn, Jin",20021126,183,90,Right,Right
2025,한화,HAN_EAG,MIN_HAN,79608,79608,안치홍,IF,3,"An, Chi Hong",19900702,178,97,Right,Right
2025,한화,HAN_EAG,MIN_HAN,65056,65056,엄상백,P,11,"Um, Sang Back",19961004,187,72,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55707,55707,엄상현,P,107,"Eom, Sang Hyun",20040706,175,80,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55708,55708,엄요셉,P,108,"Eom, Yo Sep",20060529,190,94,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54755,680802,와이스,P,55,"Weiss, Ryan",19961210,193,95,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54702,54702,원종혁,P,48,"Won, Jong Hyuk",20050827,184,92,Right,Right
2025,한화,HAN_EAG,MIN_HAN,69766,69766,유로결,OF,33,"Yoo, Ro Kyeul",20000530,186,83,Right,Right
2025,한화,HAN_EAG,MIN_HAN,52765,52765,유민,OF,97,"Yoo, Min",20030120,187,92,Right,Right
2025,한화,HAN_EAG,MIN_HAN,63464,63464,윤대경,P,5,"Yun, Dae Kyung",19940409,179,81,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54703,54703,이기창,P,100,"Lee, Ki Chang",20050421,184,88,Right,Right
2025,한화,HAN_EAG,MIN_HAN,65703,65703,이도윤,IF,7,"Lee, Do Yun",19961007,175,79,Right,Left
2025,한화,HAN_EAG,MIN_HAN,55704,55704,이동영,P,104,"Lee, Dong Yeong",20060409,185,85,Left,Left
2025,한화,HAN_EAG,MIN_HAN,65616,65616,이민우,P,27,"Lee, Min Woo",19930209,185,104,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55710,55710,이민재,OF,110,"Lee, Min Jae",20040307,184,80,Right,Left
2025,한화,HAN_EAG,MIN_HAN,65117,65117,이상규,P,18,"Lee, Sang Kyu",19961020,185,77,Right,Right
2025,한화,HAN_EAG,MIN_HAN,52704,52704,이상혁,OF,9,"Lee, Sang Hyuk",20010914,174,65,Right,Left
2025,한화,HAN_EAG,MIN_HAN,52714,52714,이성민,P,93,"Lee, Sung Min",20020928,191,92,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55712,55712,이승현,IF,112,"Lee, Seung Hyun",20020723,172,77,Right,Left
2025,한화,HAN_EAG,MIN_HAN,68700,68700,이원석,OF,50,"Lee, Won Seok",19990331,177,80,Right,Right
2025,한화,HAN_EAG,MIN_HAN,76812,76812,이재원,C,20,"Lee, Jae Won",19880224,185,98,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55706,55706,이지성,IF,106,"Lee, Ji Sung",20051129,180,78,Right,Right
2025,한화,HAN_EAG,MIN_HAN,66657,66657,이진영,OF,10,"Lee, Jin Young",19970721,183,89,Right,Right
2025,한화,HAN_EAG,MIN_HAN,63749,63749,이충호,P,19,"Lee, Chung Ho",19940920,182,82,Left,Left
2025,한화,HAN_EAG,MIN_HAN,60768,60768,이태양,P,46,"Lee, Tae Yang",19900703,192,97,Right,Left
2025,한화,HAN_EAG,MIN_HAN,50704,50704,임종찬,OF,24,"Lim, Jong Chan",20010928,184,85,Right,Left
2025,한화,HAN_EAG,MIN_HAN,51762,51762,장규현,C,32,"Chang, Kyu Hyun",20020628,183,96,Right,Left
2025,한화,HAN_EAG,MIN_HAN,79764,79764,장민재,P,36,"Jang, Min Je",19900319,184,106,Right,Right
2025,한화,HAN_EAG,MIN_HAN,77318,77318,장시환,P,28,"Jang, Si Hwan",19871101,184,97,Right,Right
2025,한화,HAN_EAG,MIN_HAN,69645,69645,장지수,P,40,"Jang, Ji Su",20000525,179,80,Right,Right
2025,한화,HAN_EAG,MIN_HAN,51764,51764,정민규,IF,65,"Jeong, Min Kyu",20030110,183,101,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54794,54794,정안석,OF,103,"Jeong, An Seok",20050126,183,78,Right,Left
2025,한화,HAN_EAG,MIN_HAN,55743,55743,정우주,P,43,"Jeong, Woo Joo",20061107,184,88,Right,Right
2025,한화,HAN_EAG,MIN_HAN,69767,69767,정이황,P,31,"Jung, Yi Hwang",20000307,190,89,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54768,54768,조동욱,P,68,"Cho, Dong Uk",20041102,190,82,Left,Left
2025,한화,HAN_EAG,MIN_HAN,69705,69705,조한민,IF,4,"Jo, Han Min",20001020,182,77,Right,Right
2025,한화,HAN_EAG,MIN_HAN,65707,65707,주현상,P,66,"Joo, Hyun Sang",19920810,177,92,Right,Right
2025,한화,HAN_EAG,MIN_HAN,79192,79192,채은성,IF,22,"Chae, Eun Seong",19900206,186,92,Right,Right
2025,한화,HAN_EAG,MIN_HAN,50707,50707,최인호,OF,41,"Choi, In Ho",20000130,178,82,Right,Left
2025,한화,HAN_EAG,MIN_HAN,78288,78288,최재훈,C,13,"Choi, Jae Hoon",19890827,178,94,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55709,55709,최주원,P,109,"Choi, Ju Won",20060111,185,85,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54710,54710,최준서,OF,94,"Choi, Jun Seo",20000629,182,77,Right,Left
2025,한화,HAN_EAG,MIN_HAN,55730,664074,폰세,P,30,"Ponce, Cody",19940425,198,115,Right,Right
2025,한화,HAN_EAG,MIN_HAN,55734,664314,플로리얼,OF,34,"Florial, Estevan",19971125,185,88,Right,Left
2025,한화,HAN_EAG,MIN_HAN,62700,62700,하주석,IF,16,"Ha, Ju Suk",19940225,185,92,Right,Left
2025,한화,HAN_EAG,MIN_HAN,52710,52710,한경빈,IF,6,"Han, Kyeong Bin",19981211,178,69,Right,Left
2025,한화,HAN_EAG,MIN_HAN,53703,53703,한서구,P,102,"Han, Seo Gu",20031204,191,98,Left,Left
2025,한화,HAN_EAG,MIN_HAN,61666,61666,한승혁,P,26,"Han, Seung Hyuk",19930103,185,100,Right,Left
2025,한화,HAN_EAG,MIN_HAN,55767,55767,한지윤,C,67,"Han, Ji Youn",20060410,188,98,Right,Right
2025,한화,HAN_EAG,MIN_HAN,69706,69706,허관회,C,12,"Heo, Gwan Hoe",19990212,176,93,Right,Right
2025,한화,HAN_EAG,MIN_HAN,52764,52764,허인서,C,59,"Heo, In Seo",20030711,182,93,Right,Right
2025,한화,HAN_EAG,MIN_HAN,54795,54795,황영묵,IF,95,"Hwang, Young Mook",19991016,177,80,Right,Left
2025,한화,HAN_EAG,MIN_HAN,54729,54729,황준서,P,29,"Hwang, Jun Seo",20050822,185,78,Left,Left
